Station_ID,Stratum,Feature_Set,Group_Value,Permutation_Importance,Grouping
SW95,AFTER,forecast_safe,2,0.0,by_lag
SW95,AFTER,forecast_safe,3,0.0,by_lag
SW95,AFTER,forecast_safe,4,0.0,by_lag
SW95,AFTER,forecast_safe,5,0.0,by_lag
SW95,AFTER,forecast_safe,6,0.0,by_lag
SW95,AFTER,forecast_safe,7,0.0,by_lag
SW95,AFTER,full_multivariate,0,0.0,by_lag
SW95,AFTER,full_multivariate,1,0.0,by_lag
SW95,AFTER,full_multivariate,2,0.0,by_lag
SW95,AFTER,full_multivariate,3,0.0,by_lag
SW95,AFTER,full_multivariate,4,0.0,by_lag
SW95,AFTER,full_multivariate,5,0.0,by_lag
SW95,AFTER,full_multivariate,6,0.0,by_lag
SW95,AFTER,full_multivariate,7,0.0,by_lag
SW95,AFTER,hydromet,0,0.0,by_lag
SW95,AFTER,hydromet,1,0.0,by_lag
SW95,AFTER,hydromet,2,0.0,by_lag
SW95,AFTER,hydromet,3,0.0,by_lag
SW95,AFTER,hydromet,4,0.0,by_lag
SW95,AFTER,hydromet,5,0.0,by_lag
SW95,AFTER,hydromet,6,0.0,by_lag
SW95,AFTER,hydromet,7,0.0,by_lag
SW95,AFTER,stage_only,0,0.0,by_lag
SW95,AFTER,stage_only,1,0.0,by_lag
SW95,AFTER,stage_only,2,0.0,by_lag
SW95,AFTER,stage_only,3,0.0,by_lag
SW95,AFTER,stage_only,4,0.0,by_lag
SW95,AFTER,stage_only,5,0.0,by_lag
SW95,AFTER,stage_only,6,0.0,by_lag
SW95,AFTER,stage_only,7,0.0,by_lag
SW95,ALL,forecast_safe,0,0.0,by_lag
SW95,ALL,forecast_safe,1,0.0,by_lag
SW95,ALL,forecast_safe,2,0.0,by_lag
SW95,ALL,forecast_safe,3,0.0,by_lag
SW95,ALL,forecast_safe,4,0.0,by_lag
SW95,ALL,forecast_safe,5,0.0,by_lag
SW95,ALL,forecast_safe,6,0.0,by_lag
SW95,ALL,forecast_safe,7,0.0,by_lag
SW95,ALL,full_multivariate,0,0.0,by_lag
SW95,ALL,full_multivariate,1,0.0,by_lag
SW95,ALL,full_multivariate,2,0.0,by_lag
SW95,ALL,full_multivariate,3,0.0,by_lag
SW95,ALL,full_multivariate,4,0.0,by_lag
SW95,ALL,full_multivariate,5,0.0,by_lag
SW95,ALL,full_multivariate,6,0.0,by_lag
SW95,ALL,full_multivariate,7,0.0,by_lag
SW95,ALL,hydromet,0,0.10703057149691021,by_lag
SW95,ALL,hydromet,1,0.6228229710798584,by_lag
SW95,ALL,hydromet,2,0.1879217546567363,by_lag
SW95,ALL,hydromet,3,0.05224692293173888,by_lag
SW95,ALL,hydromet,4,0.0064724672722335,by_lag
SW95,ALL,hydromet,5,0.0009831541433830138,by_lag
SW95,ALL,hydromet,6,0.00017468952195960621,by_lag
SW95,ALL,hydromet,7,-0.0004103058146961713,by_lag
SW95,ALL,stage_only,0,0.09908271932219237,by_lag
SW95,ALL,stage_only,1,0.5660949626226687,by_lag
SW95,ALL,stage_only,2,0.19248509876234352,by_lag
SW95,ALL,stage_only,3,0.057522789966094064,by_lag
SW95,ALL,stage_only,4,0.007982536396481823,by_lag
SW95,ALL,stage_only,5,0.0007173103887367315,by_lag
SW95,ALL,stage_only,6,-0.00013921827084207677,by_lag
SW95,ALL,stage_only,7,-0.0014016039779278324,by_lag
SW95,BEFORE,forecast_safe,0,0.0,by_lag
SW95,BEFORE,forecast_safe,1,0.0,by_lag
SW95,BEFORE,forecast_safe,2,0.0,by_lag
SW95,BEFORE,forecast_safe,3,0.0,by_lag
SW95,BEFORE,forecast_safe,4,0.0,by_lag
SW95,BEFORE,forecast_safe,5,0.0,by_lag
SW95,BEFORE,forecast_safe,6,0.0,by_lag
SW95,BEFORE,forecast_safe,7,0.0,by_lag
SW95,BEFORE,full_multivariate,0,0.0,by_lag
SW95,BEFORE,full_multivariate,1,0.0,by_lag
SW95,BEFORE,full_multivariate,2,0.0,by_lag
SW95,BEFORE,full_multivariate,3,0.0,by_lag
SW95,BEFORE,full_multivariate,4,0.0,by_lag
SW95,BEFORE,full_multivariate,5,0.0,by_lag
SW95,BEFORE,full_multivariate,6,0.0,by_lag
SW95,BEFORE,full_multivariate,7,0.0,by_lag
SW95,BEFORE,hydromet,0,0.0,by_lag
SW95,BEFORE,hydromet,1,0.0,by_lag
SW95,BEFORE,hydromet,2,0.0,by_lag
SW95,BEFORE,hydromet,3,0.0,by_lag
SW95,BEFORE,hydromet,4,0.0,by_lag
SW95,BEFORE,hydromet,5,0.0,by_lag
SW95,BEFORE,hydromet,6,0.0,by_lag
SW95,BEFORE,hydromet,7,0.0,by_lag
SW95,BEFORE,stage_only,0,0.0,by_lag
SW95,BEFORE,stage_only,1,0.0,by_lag
SW95,BEFORE,stage_only,2,0.0,by_lag
SW95,BEFORE,stage_only,3,0.0,by_lag
SW95,BEFORE,stage_only,4,0.0,by_lag
SW95,BEFORE,stage_only,5,0.0,by_lag
SW95,BEFORE,stage_only,6,0.0,by_lag
SW95,BEFORE,stage_only,7,0.0,by_lag
SW95,DURING,forecast_safe,0,0.0,by_lag
SW95,DURING,forecast_safe,1,0.0,by_lag
SW95,DURING,forecast_safe,2,0.0,by_lag
SW95,DURING,forecast_safe,3,0.0,by_lag
SW95,DURING,forecast_safe,4,0.0,by_lag
SW95,DURING,forecast_safe,5,0.0,by_lag
SW95,DURING,forecast_safe,6,0.0,by_lag
SW95,DURING,forecast_safe,7,0.0,by_lag
SW95,DURING,full_multivariate,0,0.0,by_lag
SW95,DURING,full_multivariate,1,0.0,by_lag
SW95,DURING,full_multivariate,2,0.0,by_lag
SW95,DURING,full_multivariate,3,0.0,by_lag
SW95,DURING,full_multivariate,4,0.0,by_lag
SW95,DURING,full_multivariate,5,0.0,by_lag
SW95,DURING,full_multivariate,6,0.0,by_lag
SW95,DURING,full_multivariate,7,0.0,by_lag
SW95,DURING,hydromet,0,0.0,by_lag
SW95,DURING,hydromet,1,0.0,by_lag
SW95,DURING,hydromet,2,0.0,by_lag
SW95,DURING,hydromet,3,0.0,by_lag
SW95,DURING,hydromet,4,0.0,by_lag
SW95,DURING,hydromet,5,0.0,by_lag
SW95,DURING,hydromet,6,0.0,by_lag
SW95,DURING,hydromet,7,0.0,by_lag
SW95,DURING,stage_only,0,0.0,by_lag
SW95,DURING,stage_only,1,0.0,by_lag
SW95,DURING,stage_only,2,0.0,by_lag
SW95,DURING,stage_only,3,0.0,by_lag
SW95,DURING,stage_only,4,0.0,by_lag
SW95,DURING,stage_only,5,0.0,by_lag
SW95,DURING,stage_only,6,0.0,by_lag
SW95,DURING,stage_only,7,0.0,by_lag
